transaction_id,account_id,timestamp,amount,daily_total_before_txn,daily_limit,tx_count_2min,beneficiary_age_days,is_new_device,is_new_location,failed_login_count_1h,hour_of_day,merchant_risk_score,account_age_days,avg_amount_30d,risk_type,is_fraud,total_after_txn,daily_limit_utilization,amount_to_avg_ratio,daily_limit_breach,large_amount_anomaly,velocity_spike,new_beneficiary_risk,account_takeover_signal,high_merchant_risk,suspicious_hour_activity,failed_login_risk,rule_risk_score,reason_codes,rule_action,rule_action_code,ml_fraud_probability,ml_fraud_score,model_confidence,predicted_fraud,final_risk_score,final_action,final_action_code,final_reason
TXN_002142,ACC_0200,2026-07-01 08:10:43,1201.34,65685.24,500000.0,1,81,1,0,2,8,50,934,826.28,SUBTLE_FRAUD,1,66886.58,0.13377316,1.4539139274822093,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.8892614021685231,89,89,1,49,WARN,1,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_002143,ACC_0214,2026-07-01 08:10:43,66576.2,45011.07,50000.0,1,313,0,0,0,8,72,1850,5033.76,HIGH_AMOUNT_RISK,1,111587.27,2.2317454,13.225938463494485,1,1,0,0,0,1,0,0,60,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_MERCHANT_RISK,BLOCK,2,0.997070707070707,100,100,1,92,LOCK,3,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_002144,ACC_0010,2026-07-01 08:10:50,1031.51,27518.31,100000.0,2,339,0,0,0,8,38,1330,1762.59,NORMAL,0,28549.82,0.2854982,0.585224016929632,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0009282430304828,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002145,ACC_0069,2026-07-01 08:10:52,11907.11,11739.71,100000.0,1,418,0,0,0,8,9,1189,6375.54,NORMAL,0,23646.82,0.2364682,1.8676237620656448,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0082348111658456,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_002146,ACC_0276,2026-07-01 08:11:29,1591.51,2531.42,50000.0,1,707,0,0,0,8,35,1183,1342.59,NORMAL,0,4122.93,0.0824586,1.1854028407778996,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0005714285714285,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002147,ACC_0121,2026-07-01 08:11:33,2332.72,15948.79,50000.0,3,653,0,0,1,8,43,1680,2500.15,NORMAL,0,18281.51,0.3656302,0.9330320180789152,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,4.13265306122449e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002148,ACC_0035,2026-07-01 08:11:55,30828.73,251405.21,500000.0,1,453,0,0,1,8,45,187,5423.24,BENIGN_HIGH_VALUE,0,282233.94,0.56446788,5.684559414667247,0,1,0,0,0,0,0,0,20,LARGE_AMOUNT_ANOMALY,WARN,1,0.3155593934720249,32,68,0,25,WARN,1,RULE_WARN|LARGE_AMOUNT_ANOMALY
TXN_002149,ACC_0101,2026-07-01 08:12:14,1382.07,42940.94,100000.0,3,894,0,0,0,8,20,523,1100.97,NORMAL,0,44323.01,0.4432301,1.255320308455271,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0064387878787878,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_002150,ACC_0061,2026-07-01 08:12:30,1213.62,47623.7,200000.0,1,433,0,0,0,8,44,1869,1978.63,NORMAL,0,48837.32,0.2441866,0.6133637921187892,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.002131402640264,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002151,ACC_0054,2026-07-01 08:12:37,10052.29,54442.63,100000.0,1,235,0,0,0,8,35,1259,2663.66,BENIGN_HIGH_VALUE,0,64494.92,0.6449492,3.773863781413545,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.1343300967453599,13,87,0,7,ALLOW,0,NO_RISK_SIGNAL
TXN_002152,ACC_0293,2026-07-01 08:12:45,6588.51,89752.75,200000.0,1,367,0,0,0,8,39,848,3146.7,NORMAL,0,96341.26,0.4817063,2.093783964152922,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.1384455773217917,14,86,0,8,ALLOW,0,NO_RISK_SIGNAL
TXN_002153,ACC_0040,2026-07-01 08:13:02,646.24,83169.84,200000.0,2,589,0,0,0,8,14,438,959.43,NORMAL,0,83816.08,0.4190804,0.6735665968335366,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0014689265536723,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002154,ACC_0048,2026-07-01 08:13:47,3185.35,20015.01,50000.0,1,794,0,0,0,8,8,1704,3922.07,NORMAL,0,23200.36,0.4640071999999999,0.812160415290905,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0013333333333333,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002155,ACC_0255,2026-07-01 08:13:47,4889.71,21163.34,50000.0,1,139,0,0,0,8,31,386,1897.76,NORMAL,0,26053.05,0.521061,2.576569218447012,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.1799120296802353,18,82,0,10,ALLOW,0,NO_RISK_SIGNAL
TXN_002156,ACC_0168,2026-07-01 08:13:47,4761.14,21111.69,50000.0,1,497,0,0,0,8,30,855,2619.21,NORMAL,0,25872.83,0.5174565999999999,1.8177771160006264,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0439286018075491,4,96,0,2,ALLOW,0,NO_RISK_SIGNAL
TXN_002157,ACC_0027,2026-07-01 08:14:01,7531.18,36329.67,200000.0,1,366,0,0,0,8,16,2062,2821.03,NORMAL,0,43860.85,0.21930425,2.6696561185099057,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0177731023878082,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_002158,ACC_0150,2026-07-01 08:14:08,742.6,3277.31,50000.0,1,615,0,0,0,8,23,2143,730.95,NORMAL,0,4019.91,0.0803982,1.015938162665025,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002159,ACC_0033,2026-07-01 08:14:20,2648.9,10379.52,200000.0,2,57,0,0,0,8,24,1399,2914.97,NORMAL,0,13028.42,0.0651421,0.9087229028086052,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0092567432567432,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_002160,ACC_0251,2026-07-01 08:14:22,1019.37,18045.21,100000.0,1,864,1,0,0,8,42,1250,1526.56,NORMAL,0,19064.58,0.1906457999999999,0.6677562624462845,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0274850772989386,3,97,0,2,ALLOW,0,NO_RISK_SIGNAL
TXN_002161,ACC_0008,2026-07-01 08:14:28,2623.68,2569.9,50000.0,1,967,0,0,0,8,15,527,2738.7,NORMAL,0,5193.58,0.1038716,0.958001971738416,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002162,ACC_0051,2026-07-01 08:14:47,2158.27,8981.7,50000.0,2,509,0,0,0,8,39,510,2229.73,NORMAL,0,11139.97,0.2227994,0.9679512766119664,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,2.6402640264026404e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002163,ACC_0044,2026-07-01 08:14:55,870.22,22574.07,200000.0,1,155,0,0,0,8,14,197,1911.83,NORMAL,0,23444.29,0.11722145,0.4551764539734181,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0008668235834961,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002164,ACC_0129,2026-07-01 08:15:01,1131.44,78477.66,200000.0,2,717,0,0,0,8,26,1597,1147.52,NORMAL,0,79609.1,0.3980455,0.9859871723368656,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,8e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002165,ACC_0281,2026-07-01 08:15:04,20994.01,72337.7,200000.0,1,699,0,0,1,8,69,1232,3291.26,BENIGN_HIGH_VALUE,0,93331.71,0.4666585499999999,6.378715142529,0,1,0,0,0,0,0,0,20,LARGE_AMOUNT_ANOMALY,WARN,1,0.1291245636432337,13,87,0,16,WARN,1,RULE_WARN|LARGE_AMOUNT_ANOMALY
TXN_002166,ACC_0055,2026-07-01 08:15:21,2641.29,9647.39,50000.0,1,286,0,0,1,8,40,138,3923.75,NORMAL,0,12288.68,0.2457736,0.6731545078050334,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.003922375737329,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002167,ACC_0245,2026-07-01 08:15:24,3954.77,87585.16,200000.0,3,345,0,0,0,8,21,238,3448.23,NORMAL,0,91539.93,0.45769965,1.1468985537507648,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0080929292929292,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_002168,ACC_0146,2026-07-01 08:15:27,1847.42,190511.87,500000.0,1,148,0,0,0,8,31,115,2118.05,NORMAL,0,192359.29,0.38471858,0.8722268123981964,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0019160327338229,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002169,ACC_0292,2026-07-01 08:16:12,2259.86,11886.32,100000.0,2,839,0,0,0,8,30,2385,2189.82,NORMAL,0,14146.18,0.1414618,1.031984364011654,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002170,ACC_0018,2026-07-01 08:16:20,17260.14,79876.1,100000.0,1,2,1,0,1,8,88,2104,4798.92,RISKY_BENEFICIARY,1,97136.24,0.9713624,3.596671751144007,0,0,0,1,0,1,0,0,25,NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK,BLOCK,2,0.9861235153735156,99,99,1,66,BLOCK,2,RULE_BLOCK|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_002171,ACC_0199,2026-07-01 08:16:33,2952.15,13314.91,200000.0,2,184,0,0,0,8,40,2405,3780.76,NORMAL,0,16267.06,0.0813353,0.7808350701975264,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0037049188215913,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002172,ACC_0100,2026-07-01 08:16:34,13207.04,6946.9,50000.0,2,921,0,0,0,8,27,2086,19102.85,NORMAL,0,20153.94,0.4030788,0.6913649010487964,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0066435992578849,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_002173,ACC_0137,2026-07-01 08:16:38,3076.66,191709.04,500000.0,2,803,0,0,0,8,37,106,1797.19,NORMAL,0,194785.7,0.3895714,1.711928065479999,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0092115436318067,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_002174,ACC_0144,2026-07-01 08:18:11,7272.29,17286.46,100000.0,1,856,0,0,0,8,6,2481,7002.98,NORMAL,0,24558.75,0.2455875,1.0384564856675302,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0008,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002175,ACC_0119,2026-07-01 08:18:22,1618.88,4907.95,50000.0,7,1195,0,0,0,8,55,312,3197.98,BENIGN_VELOCITY,0,6526.83,0.1305366,0.5062195510916266,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.0261686535686535,3,97,0,11,WARN,1,RULE_WARN|VELOCITY_SPIKE
TXN_002176,ACC_0176,2026-07-01 08:18:37,3761.19,7109.19,50000.0,1,553,0,0,0,8,18,1801,8941.85,NORMAL,0,10870.38,0.2174075999999999,0.4206277224511706,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002177,ACC_0190,2026-07-01 08:18:52,5490.49,12224.55,50000.0,1,741,0,0,0,8,12,1718,5612.57,NORMAL,0,17715.04,0.3543008,0.9782488236226898,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,1.63265306122449e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002178,ACC_0070,2026-07-01 08:18:59,2663.35,19096.94,50000.0,8,896,0,0,0,8,27,1995,2243.72,BENIGN_VELOCITY,0,21760.29,0.4352057999999999,1.187024227621985,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.076009879009879,8,92,0,13,WARN,1,RULE_WARN|VELOCITY_SPIKE
TXN_002179,ACC_0209,2026-07-01 08:19:11,10161.04,205634.36,500000.0,11,392,0,1,2,8,60,1953,3020.83,VELOCITY_SPIKE,1,215795.4,0.4315908,3.3636583323126428,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.966287489652478,97,97,1,62,BLOCK,2,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_002180,ACC_0263,2026-07-01 08:19:16,264.0,19431.02,50000.0,1,371,1,0,1,8,5,2315,488.1,NORMAL,0,19695.02,0.3939004,0.5408727719729564,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.03897901706137,4,96,0,2,ALLOW,0,NO_RISK_SIGNAL
TXN_002181,ACC_0045,2026-07-01 08:19:21,4161.58,10142.82,50000.0,1,303,0,0,0,8,24,2427,6953.89,NORMAL,0,14304.4,0.286088,0.5984535274501034,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0007766403101868,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002182,ACC_0234,2026-07-01 08:19:29,1337.34,11434.94,50000.0,1,50,0,0,0,8,19,1247,814.41,NORMAL,0,12772.28,0.2554456,1.642096732603971,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0998171298000245,10,90,0,6,ALLOW,0,NO_RISK_SIGNAL
TXN_002183,ACC_0277,2026-07-01 08:19:30,1222.22,18730.44,100000.0,2,386,0,0,0,8,6,1963,1945.81,NORMAL,0,19952.66,0.1995266,0.6281291595787872,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0015732851219576,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002184,ACC_0262,2026-07-01 08:19:49,1449.41,69829.1,100000.0,8,117,1,0,2,8,66,770,885.82,VELOCITY_SPIKE,1,71278.51000000001,0.7127851000000001,1.636235352554695,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.9837216545064842,98,98,1,63,BLOCK,2,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_002185,ACC_0026,2026-07-01 08:19:51,1417.98,5063.25,50000.0,1,982,0,0,0,8,35,1023,1021.97,NORMAL,0,6481.23,0.1296245999999999,1.3874966975547227,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0005714285714285,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002186,ACC_0274,2026-07-01 08:20:06,4847.9,26746.65,50000.0,12,434,0,0,2,8,63,1062,1649.07,VELOCITY_SPIKE,1,31594.550000000003,0.6318910000000001,2.939778178003359,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.9897529832740358,99,99,1,63,BLOCK,2,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_002187,ACC_0275,2026-07-01 08:20:12,701.36,67872.36,200000.0,1,507,0,0,0,8,37,1221,886.85,NORMAL,0,68573.72,0.3428686,0.790843998421379,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0016441646489104,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002188,ACC_0028,2026-07-01 08:20:15,11327.59,22011.75,100000.0,1,826,0,0,0,8,33,1377,7550.81,NORMAL,0,33339.34,0.3333933999999999,1.5001820996687771,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0001025641025641,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002189,ACC_0205,2026-07-01 08:20:37,4215.34,166498.57,500000.0,2,915,0,0,0,8,28,686,4419.05,NORMAL,0,170713.91,0.34142782,0.9539018567339134,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,7.843137254901961e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002190,ACC_0288,2026-07-01 08:20:47,1511.9,5618.15,50000.0,2,198,0,0,0,8,22,1369,1720.41,NORMAL,0,7130.049999999999,0.1426009999999999,0.8788021460000814,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,4.084955752212389e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002191,ACC_0092,2026-07-01 08:20:52,1823.59,7728.84,100000.0,1,66,0,0,0,8,41,2108,1353.22,NORMAL,0,9552.43,0.0955243,1.3475931481946763,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.1944806922103431,19,81,0,10,ALLOW,0,NO_RISK_SIGNAL
TXN_002192,ACC_0217,2026-07-01 08:21:12,8364.58,8713.05,100000.0,1,190,0,0,0,8,8,268,7051.99,NORMAL,0,17077.629999999997,0.1707762999999999,1.1861304397765735,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.000557974025974,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002193,ACC_0155,2026-07-01 08:21:36,1420.23,62986.75,500000.0,3,759,0,0,0,8,33,1664,1986.4,NORMAL,0,64406.98,0.12881396,0.7149768425291986,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,8e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002194,ACC_0098,2026-07-01 08:21:43,538.77,11741.45,100000.0,3,526,0,0,0,8,17,1602,1160.14,NORMAL,0,12280.22,0.1228022,0.4644008481734962,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.003,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002195,ACC_0186,2026-07-01 08:22:00,46866.48,41283.09,50000.0,1,319,0,0,1,8,47,440,2558.03,HIGH_AMOUNT_RISK,1,88149.57,1.7629914000000002,18.321317576416227,1,1,0,0,0,0,0,0,50,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY,BLOCK,2,0.998779797979798,100,100,1,88,BLOCK,2,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_002196,ACC_0039,2026-07-01 08:22:04,785.77,11764.62,50000.0,1,920,1,0,0,8,15,1590,1060.95,NORMAL,0,12550.39,0.2510078,0.7406286818417456,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.010017094017094,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_002197,ACC_0156,2026-07-01 08:22:17,8048.48,50175.34,100000.0,3,2,1,0,1,8,77,341,2394.95,RISKY_BENEFICIARY,1,58223.81999999999,0.5822381999999999,3.360604605524124,0,0,0,1,0,1,0,0,25,NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK,BLOCK,2,0.991916567528891,99,99,1,66,BLOCK,2,RULE_BLOCK|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_002198,ACC_0228,2026-07-01 08:22:27,2737.28,38334.65,100000.0,2,426,0,0,1,8,23,1380,2165.56,NORMAL,0,41071.93,0.4107193,1.2640056151757515,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0008524369747899,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002199,ACC_0277,2026-07-01 08:22:43,12413.88,64986.01,100000.0,1,615,0,0,0,8,54,1963,1945.81,BENIGN_HIGH_VALUE,0,77399.89,0.7739989,6.379800699965567,0,1,0,0,0,0,0,0,20,LARGE_AMOUNT_ANOMALY,WARN,1,0.1248169497169497,12,88,0,16,WARN,1,RULE_WARN|LARGE_AMOUNT_ANOMALY
TXN_002200,ACC_0036,2026-07-01 08:23:18,8147.13,10135.38,100000.0,1,663,0,0,0,8,38,2149,3375.08,NORMAL,0,18282.51,0.1828251,2.4139072259027934,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0207340982126654,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_002201,ACC_0179,2026-07-01 08:23:22,4657.02,27858.55,50000.0,10,292,0,0,1,8,68,1267,2385.54,VELOCITY_SPIKE,1,32515.57,0.6503114,1.9521869262305391,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.9940209008716449,99,99,1,63,BLOCK,2,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_002202,ACC_0020,2026-07-01 08:23:31,2705.82,9037.97,50000.0,2,326,0,0,0,8,10,1265,2240.38,NORMAL,0,11743.79,0.2348757999999999,1.2077504709022575,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0005088495575221,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002203,ACC_0185,2026-07-01 08:23:43,1306.54,40764.24,100000.0,2,879,0,0,0,8,14,1132,1229.6,NORMAL,0,42070.78,0.4207077999999999,1.062573194534808,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002204,ACC_0207,2026-07-01 08:24:02,17112.7,31089.36,100000.0,3,1020,0,0,1,8,57,2423,2942.63,BENIGN_HIGH_VALUE,0,48202.06,0.4820205999999999,5.815444007571458,0,1,0,0,0,0,0,0,20,LARGE_AMOUNT_ANOMALY,WARN,1,0.0899566312772195,9,91,0,14,WARN,1,RULE_WARN|LARGE_AMOUNT_ANOMALY
TXN_002205,ACC_0098,2026-07-01 08:24:15,601.27,11695.5,100000.0,1,975,0,0,0,8,33,1602,1160.14,NORMAL,0,12296.77,0.1229677,0.5182736566276483,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002206,ACC_0108,2026-07-01 08:24:20,3664.52,32467.38,100000.0,2,349,0,0,0,8,9,1194,3389.31,NORMAL,0,36131.9,0.361319,1.08119941817066,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0013681569168294,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002207,ACC_0165,2026-07-01 08:24:48,7788.76,12464.43,50000.0,1,165,0,0,0,8,27,2040,3399.36,NORMAL,0,20253.19,0.4050638,2.291243057516709,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0318439396582253,3,97,0,2,ALLOW,0,NO_RISK_SIGNAL
TXN_002208,ACC_0144,2026-07-01 08:24:54,84750.57,58457.93,100000.0,3,166,0,0,1,8,48,2481,7002.98,HIGH_AMOUNT_RISK,1,143208.5,1.432085,12.102072260666176,1,1,0,0,0,0,0,0,50,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY,BLOCK,2,0.9952534377387318,100,100,1,88,BLOCK,2,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_002209,ACC_0263,2026-07-01 08:25:06,66803.7,32869.97,50000.0,1,297,0,0,0,8,58,2315,488.1,HIGH_AMOUNT_RISK,1,99673.67,1.9934734,136.86478180700675,1,1,0,0,0,0,0,0,50,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY,BLOCK,2,0.9883604451104452,99,99,1,87,BLOCK,2,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_002210,ACC_0143,2026-07-01 08:25:26,4559.4,24562.89,100000.0,1,866,0,0,0,8,7,1039,2781.76,NORMAL,0,29122.29,0.2912229,1.639034280455539,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0029790476190476,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002211,ACC_0159,2026-07-01 08:25:40,5431.15,37981.27,200000.0,2,704,0,0,1,8,22,1966,6211.0,NORMAL,0,43412.42,0.2170620999999999,0.8744405087747544,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002212,ACC_0109,2026-07-01 08:26:15,2256.3,152310.6,500000.0,1,464,0,0,0,8,31,1771,1921.26,NORMAL,0,154566.9,0.3091338,1.1743855594765935,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0028500980392156,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002213,ACC_0280,2026-07-01 08:26:19,859.23,18920.62,100000.0,1,686,0,0,0,8,38,711,950.05,NORMAL,0,19779.85,0.1977985,0.9044050313141414,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,2.6402640264026404e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_002214,ACC_0034,2026-07-01 08:26:53,7330.68,21951.2,200000.0,2,213,0,0,0,8,21,2223,1875.06,NORMAL,0,29281.88,0.1464094,3.909570893731401,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.012797458097458,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_002215,ACC_0105,2026-07-01 08:27:03,1179.03,38066.69,100000.0,3,560,1,0,0,8,7,1973,1252.94,NORMAL,0,39245.72,0.3924572,0.9410107427330916,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0225032039855569,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
