audit_id,transaction_id,timestamp,severity,decision_source,amount,rule_risk_score,ml_fraud_score,model_confidence,final_risk_score,rule_action,final_action,final_reason,risk_type,is_fraud
AUD_TXN_003644,TXN_003644,2026-07-01T14:26:37,HIGH,ML_AND_RULE_ENGINE,89781.47,50,100,100,88,BLOCK,BLOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_003645,TXN_003645,2026-07-01T14:26:39,LOW,NO_RISK_ENGINE_TRIGGERED,5104.79,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003646,TXN_003646,2026-07-01T14:26:43,HIGH,ML_ENGINE,2685.53,0,99,99,54,ALLOW,BLOCK,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_003647,TXN_003647,2026-07-01T14:27:13,LOW,NO_RISK_ENGINE_TRIGGERED,11219.87,0,9,91,5,ALLOW,ALLOW,NO_RISK_SIGNAL,BENIGN_HIGH_VALUE,0
AUD_TXN_003648,TXN_003648,2026-07-01T14:27:16,LOW,NO_RISK_ENGINE_TRIGGERED,7403.06,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003649,TXN_003649,2026-07-01T14:27:25,LOW,NO_RISK_ENGINE_TRIGGERED,16607.35,0,6,94,3,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003650,TXN_003650,2026-07-01T14:27:29,LOW,NO_RISK_ENGINE_TRIGGERED,2606.25,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003651,TXN_003651,2026-07-01T14:27:31,MEDIUM,ML_AND_RULE_ENGINE,1126.36,20,63,63,37,WARN,WARN,RULE_WARN|VELOCITY_SPIKE|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_003652,TXN_003652,2026-07-01T14:27:43,HIGH,ML_AND_RULE_ENGINE,15190.2,55,97,97,78,BLOCK,BLOCK,RULE_BLOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_003653,TXN_003653,2026-07-01T14:28:13,LOW,NO_RISK_ENGINE_TRIGGERED,1963.57,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003654,TXN_003654,2026-07-01T14:28:20,LOW,NO_RISK_ENGINE_TRIGGERED,789.77,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003655,TXN_003655,2026-07-01T14:28:58,LOW,NO_RISK_ENGINE_TRIGGERED,1013.3,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003656,TXN_003656,2026-07-01T14:29:13,LOW,NO_RISK_ENGINE_TRIGGERED,3599.04,0,2,98,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003657,TXN_003657,2026-07-01T14:29:22,LOW,NO_RISK_ENGINE_TRIGGERED,940.39,0,5,95,3,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003658,TXN_003658,2026-07-01T14:29:24,LOW,NO_RISK_ENGINE_TRIGGERED,535.91,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003659,TXN_003659,2026-07-01T14:29:28,LOW,NO_RISK_ENGINE_TRIGGERED,6008.27,0,20,80,11,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003660,TXN_003660,2026-07-01T14:29:34,LOW,NO_RISK_ENGINE_TRIGGERED,521.25,0,2,98,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003661,TXN_003661,2026-07-01T14:30:05,LOW,NO_RISK_ENGINE_TRIGGERED,8455.23,0,7,93,4,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003662,TXN_003662,2026-07-01T14:30:32,LOW,NO_RISK_ENGINE_TRIGGERED,1201.33,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003663,TXN_003663,2026-07-01T14:30:32,HIGH,ML_AND_RULE_ENGINE,51819.77,50,100,100,88,BLOCK,BLOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_003664,TXN_003664,2026-07-01T14:30:36,LOW,NO_RISK_ENGINE_TRIGGERED,1160.96,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003665,TXN_003665,2026-07-01T14:30:58,HIGH,ML_ENGINE,7200.1,0,97,97,53,ALLOW,BLOCK,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_003666,TXN_003666,2026-07-01T14:31:16,LOW,NO_RISK_ENGINE_TRIGGERED,2959.04,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003667,TXN_003667,2026-07-01T14:31:34,HIGH,ML_AND_RULE_ENGINE,92565.19,50,100,100,88,BLOCK,BLOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_003668,TXN_003668,2026-07-01T14:32:40,LOW,NO_RISK_ENGINE_TRIGGERED,1684.26,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003669,TXN_003669,2026-07-01T14:32:41,LOW,NO_RISK_ENGINE_TRIGGERED,1466.62,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003670,TXN_003670,2026-07-01T14:32:43,HIGH,ML_ENGINE,14339.23,10,94,94,56,ALLOW,BLOCK,HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_003671,TXN_003671,2026-07-01T14:32:56,CRITICAL,ML_AND_RULE_ENGINE,25475.4,85,100,100,100,LOCK,LOCK,RULE_LOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,RISKY_BENEFICIARY,1
AUD_TXN_003672,TXN_003672,2026-07-01T14:33:34,LOW,NO_RISK_ENGINE_TRIGGERED,1980.85,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003673,TXN_003673,2026-07-01T14:33:37,MEDIUM,RULE_ENGINE,4349.48,20,11,89,15,WARN,WARN,RULE_WARN|LARGE_AMOUNT_ANOMALY,BENIGN_HIGH_VALUE,0
AUD_TXN_003674,TXN_003674,2026-07-01T14:33:39,LOW,NO_RISK_ENGINE_TRIGGERED,3658.82,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003675,TXN_003675,2026-07-01T14:33:50,LOW,NO_RISK_ENGINE_TRIGGERED,2903.78,0,2,98,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003676,TXN_003676,2026-07-01T14:34:02,LOW,NO_RISK_ENGINE_TRIGGERED,2631.1,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003677,TXN_003677,2026-07-01T14:34:04,HIGH,ML_AND_RULE_ENGINE,11653.65,15,99,99,61,WARN,BLOCK,RULE_WARN|NEW_BENEFICIARY_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_003678,TXN_003678,2026-07-01T14:34:16,LOW,NO_RISK_ENGINE_TRIGGERED,3309.84,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003679,TXN_003679,2026-07-01T14:34:24,LOW,NO_RISK_ENGINE_TRIGGERED,1108.44,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003680,TXN_003680,2026-07-01T14:34:31,HIGH,ML_AND_RULE_ENGINE,161260.39,50,100,100,88,BLOCK,BLOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_003681,TXN_003681,2026-07-01T14:34:38,LOW,NO_RISK_ENGINE_TRIGGERED,2396.08,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003682,TXN_003682,2026-07-01T14:34:45,LOW,NO_RISK_ENGINE_TRIGGERED,1674.12,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003683,TXN_003683,2026-07-01T14:35:06,LOW,NO_RISK_ENGINE_TRIGGERED,3653.46,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003684,TXN_003684,2026-07-01T14:35:14,HIGH,ML_AND_RULE_ENGINE,22269.36,45,100,100,75,BLOCK,BLOCK,RULE_BLOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_003685,TXN_003685,2026-07-01T14:35:28,LOW,NO_RISK_ENGINE_TRIGGERED,7868.28,0,8,92,4,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003686,TXN_003686,2026-07-01T14:35:37,CRITICAL,ML_AND_RULE_ENGINE,61976.12,100,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,MIXED_RISK,1
AUD_TXN_003687,TXN_003687,2026-07-01T14:35:37,LOW,NO_RISK_ENGINE_TRIGGERED,4238.37,0,2,98,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003688,TXN_003688,2026-07-01T14:35:44,LOW,NO_RISK_ENGINE_TRIGGERED,3711.04,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003689,TXN_003689,2026-07-01T14:36:05,LOW,NO_RISK_ENGINE_TRIGGERED,1520.53,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003690,TXN_003690,2026-07-01T14:36:23,LOW,NO_RISK_ENGINE_TRIGGERED,1398.46,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003691,TXN_003691,2026-07-01T14:36:23,LOW,NO_RISK_ENGINE_TRIGGERED,1595.28,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003692,TXN_003692,2026-07-01T14:36:41,HIGH,ML_AND_RULE_ENGINE,16051.7,15,97,97,60,WARN,BLOCK,RULE_WARN|NEW_BENEFICIARY_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_003693,TXN_003693,2026-07-01T14:36:59,LOW,NO_RISK_ENGINE_TRIGGERED,1557.24,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003694,TXN_003694,2026-07-01T14:37:00,LOW,NO_RISK_ENGINE_TRIGGERED,3905.17,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003695,TXN_003695,2026-07-01T14:37:34,HIGH,ML_AND_RULE_ENGINE,5437.88,35,95,95,68,WARN,BLOCK,RULE_WARN|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_003696,TXN_003696,2026-07-01T14:37:38,LOW,NO_RISK_ENGINE_TRIGGERED,5185.1,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003697,TXN_003697,2026-07-01T14:37:39,MEDIUM,RULE_ENGINE,3386.02,20,22,78,21,WARN,WARN,RULE_WARN|VELOCITY_SPIKE,BENIGN_VELOCITY,0
AUD_TXN_003698,TXN_003698,2026-07-01T14:37:48,LOW,NO_RISK_ENGINE_TRIGGERED,1991.68,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003699,TXN_003699,2026-07-01T14:38:10,LOW,NO_RISK_ENGINE_TRIGGERED,9565.29,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003700,TXN_003700,2026-07-01T14:38:12,LOW,NO_RISK_ENGINE_TRIGGERED,4475.88,0,13,87,7,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003701,TXN_003701,2026-07-01T14:38:14,LOW,NO_RISK_ENGINE_TRIGGERED,5041.29,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003702,TXN_003702,2026-07-01T14:38:19,LOW,NO_RISK_ENGINE_TRIGGERED,1912.16,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003703,TXN_003703,2026-07-01T14:38:26,LOW,NO_RISK_ENGINE_TRIGGERED,4251.85,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003704,TXN_003704,2026-07-01T14:38:32,LOW,NO_RISK_ENGINE_TRIGGERED,1828.47,0,2,98,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003705,TXN_003705,2026-07-01T14:38:38,LOW,NO_RISK_ENGINE_TRIGGERED,2295.61,0,10,90,6,ALLOW,ALLOW,NO_RISK_SIGNAL,BENIGN_HIGH_VALUE,0
AUD_TXN_003706,TXN_003706,2026-07-01T14:39:00,LOW,NO_RISK_ENGINE_TRIGGERED,4086.99,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003707,TXN_003707,2026-07-01T14:39:08,LOW,NO_RISK_ENGINE_TRIGGERED,3722.43,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003708,TXN_003708,2026-07-01T14:39:36,LOW,NO_RISK_ENGINE_TRIGGERED,7250.9,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003709,TXN_003709,2026-07-01T14:39:42,LOW,NO_RISK_ENGINE_TRIGGERED,2164.68,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003710,TXN_003710,2026-07-01T14:39:46,LOW,NO_RISK_ENGINE_TRIGGERED,2061.08,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003711,TXN_003711,2026-07-01T14:40:06,LOW,NO_RISK_ENGINE_TRIGGERED,1948.41,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003712,TXN_003712,2026-07-01T14:40:10,LOW,NO_RISK_ENGINE_TRIGGERED,3255.61,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003713,TXN_003713,2026-07-01T14:40:23,MEDIUM,RULE_ENGINE,19281.25,20,6,94,12,WARN,WARN,RULE_WARN|LARGE_AMOUNT_ANOMALY,BENIGN_HIGH_VALUE,0
AUD_TXN_003714,TXN_003714,2026-07-01T14:40:23,LOW,NO_RISK_ENGINE_TRIGGERED,17866.44,0,4,96,2,ALLOW,ALLOW,NO_RISK_SIGNAL,BENIGN_HIGH_VALUE,0
AUD_TXN_003715,TXN_003715,2026-07-01T14:40:28,LOW,NO_RISK_ENGINE_TRIGGERED,2956.29,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003716,TXN_003716,2026-07-01T14:40:42,LOW,NO_RISK_ENGINE_TRIGGERED,6522.15,0,3,97,2,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003717,TXN_003717,2026-07-01T14:40:45,HIGH,ML_AND_RULE_ENGINE,3669.69,30,82,82,59,BLOCK,BLOCK,RULE_BLOCK|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_003718,TXN_003718,2026-07-01T14:40:51,LOW,NO_RISK_ENGINE_TRIGGERED,7524.23,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003719,TXN_003719,2026-07-01T14:40:56,CRITICAL,ML_AND_RULE_ENGINE,57658.76,90,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,MIXED_RISK,1
AUD_TXN_003720,TXN_003720,2026-07-01T14:41:11,LOW,NO_RISK_ENGINE_TRIGGERED,6835.38,0,4,96,2,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003721,TXN_003721,2026-07-01T14:41:18,LOW,NO_RISK_ENGINE_TRIGGERED,3056.69,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003722,TXN_003722,2026-07-01T14:41:20,LOW,NO_RISK_ENGINE_TRIGGERED,2357.81,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003723,TXN_003723,2026-07-01T14:41:49,HIGH,ML_AND_RULE_ENGINE,6354.94,45,98,98,74,BLOCK,BLOCK,RULE_BLOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_003724,TXN_003724,2026-07-01T14:41:58,HIGH,ML_AND_RULE_ENGINE,133430.75,50,100,100,88,BLOCK,BLOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_003725,TXN_003725,2026-07-01T14:41:59,LOW,NO_RISK_ENGINE_TRIGGERED,2683.26,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003726,TXN_003726,2026-07-01T14:42:04,LOW,NO_RISK_ENGINE_TRIGGERED,2832.46,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003727,TXN_003727,2026-07-01T14:42:22,LOW,NO_RISK_ENGINE_TRIGGERED,4060.18,0,19,81,10,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003728,TXN_003728,2026-07-01T14:42:51,LOW,NO_RISK_ENGINE_TRIGGERED,10414.59,0,4,96,2,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003729,TXN_003729,2026-07-01T14:43:10,HIGH,ML_AND_RULE_ENGINE,533874.78,50,100,100,88,BLOCK,BLOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_003730,TXN_003730,2026-07-01T14:43:25,LOW,NO_RISK_ENGINE_TRIGGERED,1440.79,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003731,TXN_003731,2026-07-01T14:43:28,LOW,NO_RISK_ENGINE_TRIGGERED,3155.74,0,2,98,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003732,TXN_003732,2026-07-01T14:43:35,LOW,NO_RISK_ENGINE_TRIGGERED,5455.59,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003733,TXN_003733,2026-07-01T14:43:37,MEDIUM,ML_ENGINE,11559.43,0,72,72,29,ALLOW,WARN,ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_003734,TXN_003734,2026-07-01T14:43:50,LOW,NO_RISK_ENGINE_TRIGGERED,6180.15,0,2,98,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003735,TXN_003735,2026-07-01T14:43:50,LOW,NO_RISK_ENGINE_TRIGGERED,889.76,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003736,TXN_003736,2026-07-01T14:44:07,LOW,NO_RISK_ENGINE_TRIGGERED,1296.95,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003737,TXN_003737,2026-07-01T14:44:25,LOW,NO_RISK_ENGINE_TRIGGERED,1825.57,0,6,94,3,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003738,TXN_003738,2026-07-01T14:44:43,LOW,NO_RISK_ENGINE_TRIGGERED,8756.96,0,2,98,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003739,TXN_003739,2026-07-01T14:44:45,LOW,NO_RISK_ENGINE_TRIGGERED,1230.56,0,14,86,8,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003740,TXN_003740,2026-07-01T14:44:54,LOW,NO_RISK_ENGINE_TRIGGERED,3619.57,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003741,TXN_003741,2026-07-01T14:44:54,LOW,NO_RISK_ENGINE_TRIGGERED,1624.8,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003742,TXN_003742,2026-07-01T14:44:57,LOW,NO_RISK_ENGINE_TRIGGERED,1337.51,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003743,TXN_003743,2026-07-01T14:44:58,LOW,NO_RISK_ENGINE_TRIGGERED,3122.82,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003744,TXN_003744,2026-07-01T14:45:04,LOW,NO_RISK_ENGINE_TRIGGERED,5073.94,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003745,TXN_003745,2026-07-01T14:45:17,LOW,NO_RISK_ENGINE_TRIGGERED,2302.34,0,8,92,4,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003746,TXN_003746,2026-07-01T14:45:38,LOW,NO_RISK_ENGINE_TRIGGERED,2416.48,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003747,TXN_003747,2026-07-01T14:45:46,LOW,NO_RISK_ENGINE_TRIGGERED,3638.73,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003748,TXN_003748,2026-07-01T14:45:57,LOW,NO_RISK_ENGINE_TRIGGERED,1209.3,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003749,TXN_003749,2026-07-01T14:46:18,MEDIUM,ML_AND_RULE_ENGINE,19666.1,20,86,86,56,WARN,WARN,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_003750,TXN_003750,2026-07-01T14:46:48,LOW,NO_RISK_ENGINE_TRIGGERED,1224.54,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003751,TXN_003751,2026-07-01T14:46:51,HIGH,RULE_ENGINE,81567.07,50,23,77,45,BLOCK,BLOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY,BENIGN_HIGH_VALUE,0
AUD_TXN_003752,TXN_003752,2026-07-01T14:47:01,MEDIUM,ML_ENGINE,31105.71,0,85,85,47,ALLOW,WARN,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_003753,TXN_003753,2026-07-01T14:47:13,LOW,NO_RISK_ENGINE_TRIGGERED,2424.94,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003754,TXN_003754,2026-07-01T14:47:20,LOW,NO_RISK_ENGINE_TRIGGERED,1435.26,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003755,TXN_003755,2026-07-01T14:47:30,LOW,NO_RISK_ENGINE_TRIGGERED,2515.51,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003756,TXN_003756,2026-07-01T14:47:30,HIGH,ML_AND_RULE_ENGINE,11339.88,45,99,99,75,BLOCK,BLOCK,RULE_BLOCK|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_003757,TXN_003757,2026-07-01T14:47:34,LOW,NO_RISK_ENGINE_TRIGGERED,2361.11,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003758,TXN_003758,2026-07-01T14:47:45,LOW,NO_RISK_ENGINE_TRIGGERED,3887.42,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003759,TXN_003759,2026-07-01T14:48:25,LOW,NO_RISK_ENGINE_TRIGGERED,1110.36,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003760,TXN_003760,2026-07-01T14:48:39,LOW,NO_RISK_ENGINE_TRIGGERED,11493.75,0,1,99,1,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
AUD_TXN_003761,TXN_003761,2026-07-01T14:48:39,LOW,NO_RISK_ENGINE_TRIGGERED,3125.42,0,0,100,0,ALLOW,ALLOW,NO_RISK_SIGNAL,NORMAL,0
